xI_real,xI_imag,yout_real,yout_imag
0.035794246,-0.109006023,0.074547891,0.041859479
-0.095321448,-0.204512014,0.31676671,-0.086315345
-0.214251829,-0.291341118,0.454814952,-0.104402417
-0.310222296,-0.366091164,0.548813657,-0.044984911
-0.374776463,-0.425799433,0.596926433,0.024094894
-0.402809506,-0.468344285,0.6396633,0.040423871
-0.392923628,-0.492663077,0.61659608,0.096355598
-0.347124247,-0.49904218,0.633394398,0.16185492
-0.270739057,-0.489128934,0.542484095,0.19752026
-0.171596614,-0.465584571,0.519993033,0.277531716
-0.05872051,-0.431934647,0.455222645,0.35550691
0.058563516,-0.391976557,0.370772886,0.443771593
0.17176904,-0.349343119,0.261567943,0.534080724
0.274137329,-0.307218405,0.136065318,0.591301557
0.361090794,-0.267684217,-0.030750198,0.627898818
0.430560051,-0.231991323,-0.131089437,0.620179994
0.482611353,-0.200535199,-0.213873147,0.615617551
0.519016039,-0.1725685,-0.284257371,0.614652372
0.542732626,-0.14711877,-0.354485535,0.586495105
0.556921875,-0.123331915,-0.39091992,0.578367059
0.564251291,-0.100586932,-0.415030266,0.541872611
0.566293065,-0.079013883,-0.469829338,0.476103048
0.563205875,-0.059532576,-0.475878199,0.458523246
0.553794221,-0.043839484,-0.467748667,0.423572405
0.535654045,-0.034051258,-0.467900613,0.404610679
0.505924448,-0.032407466,-0.445820071,0.368556843
0.461942841,-0.040779439,-0.402364764,0.332507189
0.401777916,-0.059745077,-0.316499428,0.323989113
0.325189402,-0.088579941,-0.243371516,0.325386977
0.234021169,-0.125009055,-0.122634952,0.294127071
0.132193382,-0.164852566,0.020999338,0.248989799
0.025632001,-0.202583382,0.194819266,0.155610393
-0.078314168,-0.231757873,0.293374511,0.048352079
-0.17168263,-0.245779496,0.361852272,-0.070502851
-0.246852746,-0.23879921,0.418498156,-0.12049874
-0.297589232,-0.206591705,0.395139887,-0.174404303
-0.319879709,-0.147452609,0.372084515,-0.202669963
-0.312564149,-0.062355011,0.271159615,-0.271455769
-0.277746084,0.044571434,0.150314109,-0.314546161
-0.220672111,0.166095752,-0.004243519,-0.346131574
-0.14911431,0.292897291,-0.201063094,-0.349471971
-0.072625925,0.414118044,-0.346455217,-0.381887275
-0.001413365,0.518613546,-0.466471797,-0.390762536
0.0548904,0.59627903,-0.525864031,-0.407698716
0.0882836,0.638920672,-0.56866612,-0.412994396
0.0934506,0.641536683,-0.548135491,-0.404403511
0.068241388,0.602779739,-0.481172287,-0.432823029
0.013913907,0.525047419,-0.416148766,-0.429070083
-0.064943907,0.414462801,-0.321621527,-0.429767035
-0.161194772,0.280096218,-0.179652439,-0.454053177
-0.265935994,0.133064319,0.02465225,-0.508195897
-0.369682014,-0.014713371,0.289302893,-0.509405993
-0.463470891,-0.151747207,0.496954028,-0.415786965
-0.539728629,-0.268065604,0.64872127,-0.314660334
-0.593371538,-0.35631946,0.744330245,-0.28906642
-0.621838553,-0.412217316,0.810641865,-0.23868227
-0.625150439,-0.434735811,0.788481967,-0.202519211
-0.606155538,-0.426060834,0.809102761,-0.154066421
-0.569405624,-0.391056033,0.760323934,-0.12882783
-0.520372966,-0.336487358,0.694141059,-0.091801523
-0.464877465,-0.269964797,0.617680268,-0.092439557
-0.408077896,-0.199106829,0.557641521,-0.107223169
-0.353956717,-0.130645955,0.47862314,-0.164530457
-0.304917258,-0.069711372,0.411286734,-0.172636934
-0.261847795,-0.019588728,0.305810572,-0.225937886
-0.224245987,0.018559639,0.223625944,-0.221604732
-0.19053634,0.045407549,0.143923737,-0.245561097
-0.159132282,0.063008565,0.083362909,-0.219219211
-0.128778739,0.074403623,0.002908801,-0.233722569
-0.098950221,0.082886859,-0.06160915,-0.151846431
-0.070500203,0.091538695,-0.071309181,-0.145880981
-0.045494928,0.102705174,-0.105799994,-0.119223557
-0.027085334,0.117736006,-0.17615237,-0.116062863
-0.019050588,0.136993433,-0.187454185,-0.088491759
-0.025036954,0.159722575,-0.210044073,-0.124974405
-0.047862764,0.184573629,-0.228889258,-0.183408076
-0.088744551,0.209840591,-0.201901007,-0.243092345
-0.14693291,0.233572323,-0.191627568,-0.332765371
-0.219144228,0.254264993,-0.127148661,-0.429319469
-0.299534471,0.270981691,-0.042372178,-0.526412611
-0.380479737,0.283413271,0.043748856,-0.576991588
-0.452964157,0.291928449,0.116546139,-0.629817002
-0.507652446,0.297414543,0.159338637,-0.687683274
-0.536106963,0.301174876,0.185659882,-0.700110567
-0.531521817,0.304426917,0.192017811,-0.701094429
-0.490024377,0.308329144,0.17512913,-0.669200908
-0.411205294,0.313843144,0.118647464,-0.611894085
-0.297971214,0.321111788,0.043822075,-0.562551462
-0.15679393,0.329824442,-0.144862771,-0.455867619
0.002890314,0.339336131,-0.306625714,-0.277605696
0.169874278,0.348563878,-0.469582263,-0.081324957
0.332102972,0.356382703,-0.582847356,0.063857773
0.477969435,0.361766464,-0.648795036,0.152292397
0.597546861,0.364026476,-0.689100527,0.229885382
0.683313491,0.362892361,-0.747363396,0.295957407
0.731030121,0.358648705,-0.76717102,0.330184898
0.739939832,0.352277647,-0.759445741,0.344155246
0.712224633,0.345017078,-0.767479141,0.301145605
0.652894772,0.338379154,-0.757865193,0.240120708
0.569012123,0.334084918,-0.697147719,0.168986582
0.468423295,0.333634882,-0.687982253,0.080799209
0.359080855,0.338285918,-0.633716442,-0.013864663
0.248112327,0.348843976,-0.586663987,-0.098639537
0.141179029,0.365569789,-0.518130834,-0.211257124
0.042266466,0.388191827,-0.490798489,-0.325290879
-0.046459783,0.415904925,-0.389164423,-0.436326596
-0.12419221,0.447557466,-0.355380159,-0.547876228
-0.191120322,0.481568384,-0.279232897,-0.614572425
-0.24790133,0.516185867,-0.241152392,-0.668057723
-0.294888757,0.549714639,-0.233875598,-0.711936585
-0.331841222,0.580388484,-0.197389741,-0.772066043
-0.357532045,0.606652251,-0.190428152,-0.767948766
-0.369784603,0.627161542,-0.18749621,-0.795364154
-0.365831377,0.640781154,-0.194624374,-0.787848385
-0.342563181,0.646744845,-0.234222552,-0.798816579
-0.297426288,0.644492694,-0.19649691,-0.739813279
-0.229094369,0.633903923,-0.239284145,-0.694199842
-0.137830478,0.615301097,-0.263810291,-0.615596382
-0.026067487,0.589177995,-0.360084839,-0.538875362
0.10145594,0.556389748,-0.427245121,-0.402011909
0.237868802,0.518133402,-0.553136253,-0.286631645
0.374677783,0.475855035,-0.624943912,-0.126535403
0.502533576,0.431186456,-0.670477427,0.024717066
0.612134318,0.38577837,-0.708024052,0.127555263
0.695343575,0.341309752,-0.71199465,0.21402495
0.74598918,0.299233887,-0.71497026,0.294534523
0.760717743,0.260543953,-0.695715929,0.31241903
0.739578546,0.225910669,-0.669165005,0.332506234
0.685819399,0.195617144,-0.64549246,0.274860207
0.605704109,0.169434178,-0.589198969,0.234227696
0.507954582,0.1467325,-0.533710655,0.182036908
0.402732102,0.126561135,-0.46780851,0.153012624
0.30058779,0.107780694,-0.379741338,0.123746618
0.21128259,0.089264101,-0.346531369,0.095945136
0.142892092,0.069892912,-0.275919844,0.082707576
0.100875014,0.048791439,-0.192157525,0.068665966
0.087511948,0.025543379,-0.190357577,0.052068538
0.102126796,-0.000151828,-0.11084199,0.110796013
0.141089063,-0.028431566,-0.089847487,0.147330646
0.198288478,-0.059161651,-0.071784762,0.278855429
0.266188298,-0.092275853,-0.087220821,0.33228095
0.33656537,-0.127711261,-0.124097143,0.419043974
0.401524619,-0.16552265,-0.139628691,0.45660652
0.454401238,-0.205988079,-0.194469746,0.524742637
0.490265922,-0.249306485,-0.197816165,0.56657905
0.506456866,-0.295766959,-0.188185259,0.601115669
0.502747039,-0.345505675,-0.163418305,0.601310967
0.481163486,-0.398014117,-0.132615112,0.645008792
0.445436276,-0.452324438,-0.080308195,0.656965397
0.400468157,-0.506845185,0.000235479,0.698283412
0.351950245,-0.559173133,0.084026308,0.688793177
0.305473767,-0.606335488,0.172211635,0.718751537
0.266016409,-0.644967206,0.256100487,0.683451157
0.237601005,-0.671679351,0.285362205,0.680445613
0.222653467,-0.683460549,0.320152606,0.670212061
0.222227274,-0.678160851,0.300513986,0.699156073
0.235953972,-0.655010874,0.291296703,0.677098224
0.261689697,-0.614773872,0.216739353,0.678509613
0.296242735,-0.559946527,0.161839191,0.6797638
0.335657025,-0.49478966,0.056394596,0.676125571
0.375229897,-0.424940351,-0.010094643,0.669339151
0.410112127,-0.356979736,-0.094702768,0.629445656
0.435558842,-0.297734873,-0.179007994,0.608878476
0.447267463,-0.253470864,-0.244438288,0.582574948
0.441730235,-0.229195415,-0.247682778,0.532934604
0.416497868,-0.227870466,-0.242145266,0.515020356
0.370571549,-0.249919808,-0.195412252,0.503080881
0.304356059,-0.29312222,-0.095196884,0.490385162
0.21991748,-0.352574729,0.046337477,0.447717304
0.12113729,-0.421071451,0.186008638,0.45100651
0.013267703,-0.489905951,0.315446861,0.389631506
-0.097112247,-0.549685801,0.435877716,0.361317797
-0.202624989,-0.591377034,0.531906217,0.283212477
-0.295817964,-0.607360063,0.607622603,0.262988015
-0.369525685,-0.592188096,0.676483657,0.171345958
-0.417981831,-0.543377913,0.642708888,0.143562842
-0.437478833,-0.46167221,0.629328694,0.075042484
-0.426519667,-0.350780813,0.554531121,0.021225018
-0.386545635,-0.217274491,0.454739826,-0.09083005
-0.322009964,-0.069852723,0.322603138,-0.186105877
-0.239916424,0.081805065,0.105737225,-0.268764795
-0.149392797,0.2278739,-0.14577357,-0.274236387
-0.060763019,0.359447098,-0.358075774,-0.289518286
0.015566585,0.469430804,-0.455916047,-0.30867384
0.070177092,0.553009105,-0.497761282,-0.345170795
0.09583405,0.608050751,-0.530656951,-0.360274002
0.088599202,0.635104857,-0.525571547,-0.42390491
0.048313087,0.636970486,-0.500530163,-0.445935074
-0.021370454,0.618012716,-0.426165372,-0.525790736
-0.113035695,0.583461212,-0.329111861,-0.572016004
-0.216199119,0.538734783,-0.21178134,-0.631878764
-0.318464703,0.48861868,-0.154362105,-0.688371509
-0.406878648,0.436763532,-0.02108551,-0.724303491
-0.469484704,0.385409104,0.06474173,-0.71088205
-0.496634713,0.335274108,0.168826171,-0.694849079
-0.482343239,0.285871751,0.199174299,-0.613906141
-0.425093892,0.235810462,0.202649413,-0.536842806
-0.327820948,0.183327874,0.164133047,-0.444876122
-0.197996909,0.127006112,0.112969226,-0.358269921
-0.04688166,0.066157299,0.020080749,-0.189782762
0.111989525,0.001174164,0.06769558,0.10600859
0.264066501,-0.06631814,0.038765475,0.408281653
0.395482766,-0.133557708,-0.078007698,0.572143392
0.494625294,-0.196921675,-0.159585754,0.586164306
0.553235604,-0.252453212,-0.187018885,0.633373499
0.567423039,-0.296331848,-0.167323092,0.654477886
0.537773558,-0.325535565,-0.187449617,0.623022823
0.469027081,-0.33838205,-0.163565221,0.596692441
0.369654519,-0.334638221,-0.084803244,0.521728108
0.250583925,-0.315728324,-0.014451536,0.461325187
0.123714009,-0.284683656,0.125779127,0.343846939
0.000647915,-0.245730195,0.208479921,0.213412876
-0.108610713,-0.203807072,0.267958387,0.030300317
-0.196629363,-0.16395089,0.273050207,-0.110325762
-0.2590524,-0.130673877,0.277264344,-0.211901668
-0.29476851,-0.107384006,0.286356177,-0.24607247
-0.30549352,-0.096069498,0.294705578,-0.272526255
-0.294970452,-0.097064097,0.3053451,-0.237694264
-0.268256826,-0.108932179,0.333625354,-0.232232884
-0.230694657,-0.128828001,0.327021784,-0.154727044
-0.186794448,-0.152861948,0.361609076,-0.11501421
-0.139741156,-0.176639848,0.352169408,-0.039076585
-0.090991691,-0.195832815,0.384072956,0.02705899
-0.040232169,-0.206606479,0.338649553,0.094439073
0.014030325,-0.206270448,0.304959793,0.149417984
0.074026504,-0.193276514,0.218350194,0.233500024
0.141855366,-0.167269088,0.185537065,0.316314822
0.218378334,-0.129469474,0.024968881,0.385601431
0.302800845,-0.081996731,-0.105310889,0.461985257
0.39223415,-0.027459873,-0.301804909,0.486857661
0.48149326,0.031081061,-0.406670232,0.479857364
0.563564836,0.090781166,-0.548910288,0.464569785
0.630277569,0.149223135,-0.610483996,0.469537557
0.673332608,0.204569932,-0.683088372,0.441322972
0.685404012,0.255810032,-0.717646625,0.433098733
0.661307823,0.302546455,-0.764253944,0.35437054
0.599119089,0.3448727,-0.74477844,0.237681826
0.500522573,0.383217707,-0.768631704,0.121742675
0.371036116,0.418114999,-0.695037995,-0.026921982
0.219887562,0.449962191,-0.678859517,-0.204273726
0.059042063,0.478795386,-0.590491474,-0.36064636
-0.097816476,0.504253262,-0.518439862,-0.558920523
-0.236735257,0.5255459,-0.388287159,-0.657055868
-0.345075424,0.541554917,-0.315153946,-0.79368293
-0.41265506,0.5509105,-0.18700866,-0.799823357
-0.433131651,0.552186044,-0.196431271,-0.825347412
-0.404681229,0.544277574,-0.122970621,-0.79241871
-0.329866214,0.526324584,-0.139621798,-0.718761546
-0.215638088,0.497720446,-0.155576912,-0.599381277
-0.072570877,0.458349549,-0.242649439,-0.502034902
0.086483602,0.408534281,-0.354321747,-0.307312433
0.24760631,0.348983213,-0.454108554,-0.099867143
0.397286411,0.280713217,-0.516461545,0.088425241
0.52375559,0.204982733,-0.524684996,0.225824683
0.617943673,0.123206769,-0.511274239,0.365396653
0.674236953,0.036917394,-0.51570433,0.440752752
0.690773049,-0.052066094,-0.456660353,0.514990494
0.669224382,-0.141744375,-0.415076139,0.543007692
0.614207516,-0.230041367,-0.319697897,0.595015316
0.532525524,-0.314645971,-0.212784039,0.614769557
0.432287017,-0.393011912,-0.061252219,0.620635348
0.321865666,-0.462498686,0.024075594,0.577080167
0.209053935,-0.520515447,0.195508193,0.593436353
0.100434449,-0.564693283,0.323568825,0.521369617
0.000857388,-0.593267037,0.403748483,0.478126435
-0.086578072,-0.605229397,0.48994768,0.403066709
-0.160361514,-0.600455027,0.513523013,0.359023449
-0.220515828,-0.580239037,0.548996616,0.307481964
-0.267972586,-0.547159085,0.576568006,0.241102393
-0.30399434,-0.504834454,0.57581625,0.201118494
-0.330001913,-0.458000435,0.585075761,0.142685958
-0.347031784,-0.411893642,0.557638013,0.085977217
-0.355609552,-0.371837889,0.566414998,0.081242904
-0.3558345,-0.342780687,0.555489598,0.056103649
-0.347174462,-0.328496518,0.553663144,0.037763062
-0.32901158,-0.331359706,0.528929844,0.034575097
-0.300910984,-0.351946508,0.539339399,0.107986663
-0.262462628,-0.388749241,0.548496553,0.133915418
-0.213803252,-0.438305517,0.522588298,0.232480785
-0.155756544,-0.495412903,0.525001691,0.303047602
-0.089701247,-0.553761048,0.497774442,0.435838115
-0.017591419,-0.606416889,0.508203726,0.484007547
0.058250707,-0.646567812,0.472758329,0.567078101
0.135296249,-0.668348531,0.434437915,0.650356978
0.211117007,-0.667159797,0.375163993,0.698038049
0.283459063,-0.640482962,0.289123557,0.73209078
0.350318826,-0.588101057,0.223882126,0.74926214
0.410298822,-0.511660247,0.090916622,0.73930815
0.462335683,-0.414907179,-0.04566393,0.750705834
0.505588962,-0.303268546,-0.160110658,0.727469177
0.539551097,-0.182990598,-0.310992152,0.679841124
0.563770454,-0.060727098,-0.4530665,0.581828013
0.577839517,0.057182868,-0.55109645,0.513648251
0.581352386,0.165328114,-0.638506709,0.414475767
0.573950485,0.259494593,-0.711056664,0.330166523
0.555419624,0.337035911,-0.759217488,0.208118769
0.525663307,0.397049102,-0.768903472,0.13409287
0.485123774,0.44007691,-0.791682524,0.035195023
0.434864147,0.46770395,-0.736020708,-0.034491682
0.376515839,0.482326882,-0.705808286,-0.135613994
0.312499211,0.486764225,-0.640061273,-0.190981139
0.245822649,0.483787074,-0.601053406,-0.276008685
0.179972582,0.475805685,-0.544776406,-0.285089935
0.118696818,0.464624755,-0.490992198,-0.358045668
0.065615826,0.451356576,-0.411199385,-0.373818456
0.024002641,0.436416285,-0.391318927,-0.452722832
-0.003692772,0.419608193,-0.346215047,-0.41527859
-0.016015388,0.400345381,-0.305384579,-0.422421798
-0.012575573,0.377893542,-0.299055431,-0.39221906
0.005749634,0.351581547,-0.301181919,-0.357915075
0.03699307,0.320927744,-0.307532558,-0.268169554
0.078232329,0.285807912,-0.322018268,-0.216854545
0.125906806,0.246485926,-0.339108773,-0.083284374
0.17621799,0.203544612,-0.333741925,-0.034460675
0.225418336,0.157903014,-0.33847867,0.096837663
0.270312335,0.110567551,-0.299105652,0.180511489
0.308396637,0.062514556,-0.299608588,0.26052472
0.338038142,0.014752445,-0.239344634,0.307026514
0.358806752,-0.031981911,-0.225110286,0.348656659
0.371289188,-0.077277495,-0.211782783,0.396625176
0.376902407,-0.120894413,-0.196173034,0.43467863
0.377703857,-0.162866717,-0.164847119,0.457032626
0.376061791,-0.203396566,-0.134139559,0.496192779
0.374348946,-0.242739467,-0.106323909,0.505279307
0.374550226,-0.281238681,-0.119192828,0.521078131
0.37804155,-0.319131777,-0.082268795,0.560981295
0.385404462,-0.35652773,-0.088211013,0.600497843
0.396239553,-0.393532665,-0.050683138,0.635360837
0.409167992,-0.430073114,-0.041099389,0.67118574
0.421940097,-0.465893393,-0.001208983,0.680488997
0.431683759,-0.500685403,-0.022117308,0.712824894
0.435145475,-0.533988207,0.007770313,0.733370376
0.429047642,-0.565222665,0.046238497,0.762690764
0.410505932,-0.593704686,0.103444156,0.774257735
0.377281994,-0.618581759,0.140930457,0.751474569
0.328197945,-0.63887242,0.218551028,0.748832689
0.263469961,-0.653530402,0.243515041,0.696985409
0.184705355,-0.66158013,0.301999585,0.652074438
0.094842862,-0.661966998,0.35558045,0.596616366
-0.00191532,-0.653658873,0.450704339,0.529897195
-0.100308623,-0.636073182,0.50381556,0.443938535
-0.194513919,-0.608920059,0.551768769,0.364697696
-0.278624699,-0.572382481,0.583300494,0.254564806
-0.347142514,-0.527286353,0.63025221,0.189329574
-0.395691201,-0.474770402,0.619856306,0.12217346
-0.421344946,-0.416577318,0.610373427,0.064322638
-0.422925007,-0.354761864,0.561575519,0.027293509
-0.401527073,-0.291127256,0.552668855,-0.009884229
-0.360352553,-0.22744854,0.462858899,-0.065386238
-0.30436974,-0.165107699,0.404856805,-0.073292242
-0.240110001,-0.104745234,0.298855218,-0.115347373
-0.174885449,-0.046286104,0.2268822,-0.10697038
-0.1161024,0.011108988,0.108951172,-0.113244389
-0.070569263,0.068815032,-0.012451113,-0.094918725
