xI_actual,xI_real,xI_imag
0.000114316,0.087122263,-0.099806592
0.000114317,0.078568562,-0.120440593
0.000114318,0.072227548,-0.138307776
0.000114319,0.069201923,-0.151763537
0.00011432,0.069688188,-0.159484084
0.000114321,0.072988085,-0.160660736
0.000114322,0.07769775,-0.155140326
0.000114323,0.081934389,-0.143467392
0.000114324,0.083630696,-0.126849974
0.000114325,0.08089444,-0.107065034
0.000114326,0.072275965,-0.086262901
0.000114327,0.057011153,-0.066764409
0.000114328,0.03516641,-0.050803324
0.000114329,0.007674676,-0.040265297
0.00011433,-0.023745617,-0.036545461
0.000114331,-0.05680155,-0.040358121
0.000114332,-0.088850389,-0.051718485
0.000114333,-0.117223105,-0.0699494
0.000114334,-0.139580161,-0.093763105
0.000114335,-0.154145811,-0.121460925
0.000114336,-0.159961693,-0.151138869
0.000114337,-0.157017493,-0.180876403
0.000114338,-0.146248169,-0.208960268
0.000114339,-0.129441793,-0.234066918
0.00011434,-0.109028342,-0.255350707
0.000114341,-0.087820616,-0.272470732
0.000114342,-0.068653197,-0.285600653
0.000114343,-0.054074161,-0.295257523
0.000114344,-0.046013762,-0.302195245
0.000114345,-0.045549118,-0.307216638
0.000114346,-0.052788458,-0.310982885
0.000114347,-0.066812805,-0.313884136
0.000114348,-0.085757187,-0.315926733
0.000114349,-0.107063944,-0.316698733
0.00011435,-0.127713704,-0.315415885
0.000114351,-0.144587244,-0.311032839
0.000114352,-0.154824364,-0.302383367
0.000114353,-0.156190069,-0.288392073
0.000114354,-0.147300342,-0.268293347
0.000114355,-0.127876143,-0.241745404
0.000114356,-0.098756031,-0.209068419
0.000114357,-0.061904349,-0.171185469
0.000114358,-0.020228074,-0.129710451
0.000114359,0.022689238,-0.086773921
0.00011436,0.06289302,-0.044892194
0.000114361,0.096446459,-0.006681509
0.000114362,0.119830372,0.0253385
0.000114363,0.130222004,0.049072187
0.000114364,0.125821127,0.063019096
0.000114365,0.106010009,0.066493283
0.000114366,0.071393351,0.059681616
0.000114367,0.023808346,0.04361144
0.000114368,-0.033876787,0.020097912
0.000114369,-0.097987269,-0.008505177
0.00011437,-0.164323005,-0.039503974
0.000114371,-0.228540619,-0.070203707
0.000114372,-0.286450737,-0.098181977
0.000114373,-0.334355316,-0.121513965
0.000114374,-0.369310157,-0.139014264
0.000114375,-0.38932394,-0.150298396
0.000114376,-0.393434455,-0.155806142
0.000114377,-0.38176537,-0.156697274
0.000114378,-0.355454181,-0.154679711
0.000114379,-0.316517407,-0.151747048
0.00011438,-0.267705287,-0.149879229
0.000114381,-0.212200925,-0.150781956
0.000114382,-0.153484704,-0.155632664
0.000114383,-0.095036195,-0.164855572
0.000114384,-0.040137677,-0.178060026
0.000114385,0.00832461,-0.194050445
0.000114386,0.0480046,-0.21090663
0.000114387,0.077204138,-0.226217393
0.000114388,0.094972235,-0.237349372
0.000114389,0.101081779,-0.241766018
0.00011439,0.096076205,-0.237342076
0.000114391,0.081167586,-0.222696393
0.000114392,0.058210023,-0.197359012
0.000114393,0.02950932,-0.161951746
0.000114394,-0.002230132,-0.118224122
0.000114395,-0.034136433,-0.068913062
0.000114396,-0.063293027,-0.017574454
0.000114397,-0.086982704,0.031678885
0.000114398,-0.102839327,0.074604713
0.000114399,-0.109036125,0.107148755
0.0001144,-0.104430065,0.125849643
0.000114401,-0.088693949,0.128188223
0.000114402,-0.062379073,0.112830425
0.000114403,-0.026901853,0.079809216
0.000114404,0.015490716,0.030568866
0.000114405,0.061885365,-0.032090774
0.000114406,0.108860262,-0.104228977
0.000114407,0.152780438,-0.180975926
0.000114408,0.190056952,-0.256918884
0.000114409,0.217466788,-0.326493258
0.00011441,0.232421304,-0.384367551
0.000114411,0.23326195,-0.425839047
0.000114412,0.219411533,-0.44716874
0.000114413,0.191498883,-0.44586626
0.000114414,0.151339884,-0.420849015
0.000114415,0.101873343,-0.372524333
0.000114416,0.04692058,-0.302802859
0.000114417,-0.009099238,-0.214947464
0.000114418,-0.061518403,-0.113402271
0.000114419,-0.10581179,-0.00347083
0.00011442,-0.138012909,0.108974482
0.000114421,-0.155037169,0.217892798
0.000114422,-0.154973374,0.317400298
0.000114423,-0.137271161,0.402227587
0.000114424,-0.102826268,0.467962699
0.000114425,-0.053890342,0.511377203
0.000114426,0.006108292,0.530606238
0.000114427,0.072796029,0.525295251
0.000114428,0.141280854,0.496593718
0.000114429,0.206519298,0.447085271
0.00011443,0.263742626,0.380625118
0.000114431,0.308826113,0.302056293
0.000114432,0.33864972,0.216882615
0.000114433,0.351270794,0.130883826
0.000114434,0.346061373,0.049683365
0.000114435,0.323740891,-0.021644904
0.000114436,0.286188338,-0.078949643
0.000114437,0.236301522,-0.119319867
0.000114438,0.177666197,-0.141282736
0.000114439,0.114252422,-0.144912906
0.00011444,0.05005459,-0.1317876
0.000114441,-0.011229276,-0.104865148
0.000114442,-0.066449246,-0.068161692
0.000114443,-0.113233256,-0.026444307
0.000114444,-0.150065869,0.015263224
0.000114445,-0.176371163,0.052075551
0.000114446,-0.192420107,0.079744563
0.000114447,-0.199231289,0.095019275
0.000114448,-0.198376899,0.095960796
0.000114449,-0.191807704,0.082104393
0.00011445,-0.181598077,0.054509258
0.000114451,-0.1698154,0.015619956
0.000114452,-0.158267627,-0.030963787
0.000114453,-0.148409655,-0.080848431
0.000114454,-0.141275234,-0.12929732
0.000114455,-0.137405177,-0.171715729
0.000114456,-0.136864631,-0.204122753
0.000114457,-0.139266381,-0.223547266
0.000114458,-0.143865259,-0.228340919
0.000114459,-0.14960044,-0.218377531
0.00011446,-0.155211862,-0.195058376
0.000114461,-0.159310685,-0.161209706
0.000114462,-0.160480487,-0.12077579
0.000114463,-0.157365602,-0.078466913
0.000114464,-0.148731295,-0.039283023
0.000114465,-0.133570886,-0.008022132
0.000114466,-0.111164501,0.011219053
0.000114467,-0.081142691,0.01543731
0.000114468,-0.043567266,0.003037003
0.000114469,0.001016804,-0.026003039
0.00011447,0.051560178,-0.070097011
0.000114471,0.106480738,-0.126180116
0.000114472,0.163717051,-0.190009618
0.000114473,0.220787426,-0.256479888
0.000114474,0.274899575,-0.320146299
0.000114475,0.32309595,-0.375634024
0.000114476,0.362484629,-0.418128759
0.000114477,0.390424116,-0.443747419
0.000114478,0.404750493,-0.44986937
0.000114479,0.403975056,-0.435273857
0.00011448,0.387495621,-0.400216034
0.000114481,0.355669098,-0.346336183
0.000114482,0.309877434,-0.276470244
0.000114483,0.252468498,-0.194372466
0.000114484,0.186647088,-0.104380878
0.000114485,0.116230819,-0.011052474
0.000114486,0.045394156,0.081177943
0.000114487,-0.021675925,0.168271289
0.000114488,-0.081095706,0.24684728
0.000114489,-0.129637271,0.314300511
0.00011449,-0.165002004,0.368898776
0.000114491,-0.185981007,0.409734071
0.000114492,-0.192578078,0.43665918
0.000114493,-0.18599657,0.450181936
0.000114494,-0.168482174,0.45126075
0.000114495,-0.143118784,0.441197763
0.000114496,-0.113495766,0.42147932
0.000114497,-0.083360655,0.393637997
0.000114498,-0.056244015,0.359224012
0.000114499,-0.035126097,0.319710253
0.0001145,-0.022131352,0.276523031
0.000114501,-0.018370009,0.231017603
0.000114502,-0.023837872,0.184527666
0.000114503,-0.037441142,0.138344946
0.000114504,-0.05718787,0.093775213
0.000114505,-0.080395141,0.052070952
0.000114506,-0.103995178,0.014438712
0.000114507,-0.124883557,-0.018072256
0.000114508,-0.140252194,-0.044592025
0.000114509,-0.147854379,-0.064556792
0.00011451,-0.146223947,-0.077742498
0.000114511,-0.134778512,-0.084347216
0.000114512,-0.113830718,-0.084973471
0.000114513,-0.084528271,-0.080657842
0.000114514,-0.048597811,-0.072771763
0.000114515,-0.00819411,-0.062945261
0.000114516,0.034409246,-0.052941234
0.000114517,0.077081895,-0.044492338
0.000114518,0.118015134,-0.039175646
0.000114519,0.155913431,-0.038281646
0.00011452,0.190022744,-0.042658596
0.000114521,0.220111769,-0.052686503
0.000114522,0.246357983,-0.068245071
0.000114523,0.269181784,-0.088702985
0.000114524,0.289018851,-0.113037457
0.000114525,0.306096998,-0.139879043
0.000114526,0.320275137,-0.167675303
0.000114527,0.330893424,-0.194817917
0.000114528,0.336749209,-0.219775197
0.000114529,0.33617199,-0.241211943
0.00011453,0.32715407,-0.258064806
0.000114531,0.307630776,-0.269593907
0.000114532,0.275749533,-0.275401733
0.000114533,0.230231422,-0.275415579
0.000114534,0.170622981,-0.269820025
0.000114535,0.097578338,-0.259015956
0.000114536,0.012961812,-0.243530234
0.000114537,-0.080115861,-0.223966507
0.000114538,-0.177438778,-0.200954099
0.000114539,-0.273964939,-0.175098271
0.00011454,-0.364203772,-0.147013843
0.000114541,-0.442673281,-0.117292002
0.000114542,-0.504429841,-0.086576757
0.000114543,-0.545562309,-0.055540811
0.000114544,-0.563570532,-0.024966685
0.000114545,-0.557717766,0.004257126
0.000114546,-0.529140819,0.031171736
0.000114547,-0.480827986,0.054770371
0.000114548,-0.417371391,0.074034009
0.000114549,-0.344596059,0.088071021
0.00011455,-0.26901408,0.096174888
0.000114551,-0.197228318,0.097969317
0.000114552,-0.135257008,0.093457263
0.000114553,-0.087974067,0.083107359
0.000114554,-0.058634125,0.067873242
0.000114555,-0.048481207,0.049172998
0.000114556,-0.056649369,0.028814961
0.000114557,-0.08025187,0.008865863
0.000114558,-0.114647043,-0.008523114
0.000114559,-0.153918998,-0.0212644
0.00011456,-0.191498818,-0.027580619
0.000114561,-0.220872507,-0.026146735
0.000114562,-0.236231636,-0.016259768
0.000114563,-0.233173134,0.002066578
0.000114564,-0.209168144,0.028069739
0.000114565,-0.163893273,0.060315358
0.000114566,-0.099360578,0.096749404
0.000114567,-0.019730616,0.134925291
0.000114568,0.068978243,0.172180565
0.000114569,0.159482074,0.205945777
0.00011457,0.243886867,0.233913025
0.000114571,0.314460157,0.254322167
0.000114572,0.364400671,0.266100312
0.000114573,0.388482364,0.268974555
0.000114574,0.383626378,0.263494567
0.000114575,0.34923094,0.25098622
0.000114576,0.287266082,0.233391829
0.000114577,0.202176446,0.213103996
0.000114578,0.10048164,0.192651701
0.000114579,-0.00973281,0.174513057
0.00011458,-0.119563495,0.16077331
0.000114581,-0.220028545,0.152964797
0.000114582,-0.302852698,0.151841238
0.000114583,-0.36120288,0.157334629
0.000114584,-0.390241999,0.168504607
0.000114585,-0.387523322,0.183648304
0.000114586,-0.353192105,0.200452351
0.000114587,-0.289927016,0.216231484
0.000114588,-0.202674666,0.228188024
0.000114589,-0.098190933,0.233691278
0.00011459,0.015546839,0.230584512
0.000114591,0.130029354,0.217377725
0.000114592,0.236893645,0.193456471
0.000114593,0.328643648,0.159138405
0.000114594,0.399153994,0.115722981
0.000114595,0.44409651,0.065331257
0.000114596,0.461235804,0.010821538
0.000114597,0.45043863,-0.044506122
0.000114598,0.413578661,-0.097192336
0.000114599,0.354267215,-0.143873713
0.0001146,0.277444834,-0.181653426
0.000114601,0.18889653,-0.208261787
0.000114602,0.094755754,-0.222327583
0.000114603,0.000991413,-0.223484553
0.000114604,-0.087018671,-0.212385655
0.000114605,-0.164831722,-0.190660618
0.000114606,-0.229192714,-0.160802764
0.000114607,-0.278111852,-0.12590802
0.000114608,-0.310862938,-0.089449374
0.000114609,-0.327883673,-0.054985606
0.00011461,-0.330531272,-0.025811649
0.000114611,-0.32087911,-0.004765025
0.000114612,-0.301384941,0.006093612
0.000114613,-0.274657867,0.005579177
0.000114614,-0.243206101,-0.006482589
0.000114615,-0.209228531,-0.029269789
0.000114616,-0.174549182,-0.06105711
0.000114617,-0.14050721,-0.099319125
0.000114618,-0.107984552,-0.141041515
0.000114619,-0.077466975,-0.182910989
0.00011462,-0.049128401,-0.221613157
0.000114621,-0.022950012,-0.254162885
0.000114622,0.001185133,-0.278110708
0.000114623,0.023379524,-0.291783698
0.000114624,0.043666412,-0.294385231
0.000114625,0.06196577,-0.286100698
0.000114626,0.078085965,-0.268032466
0.000114627,0.091762223,-0.242112626
0.000114628,0.102685729,-0.210922338
0.000114629,0.110564679,-0.177428423
0.00011463,0.11520718,-0.144753508
0.000114631,0.116546632,-0.115834504
0.000114632,0.114682058,-0.093216843
0.000114633,0.109899402,-0.078766079
0.000114634,0.102637625,-0.073519774
0.000114635,0.093464667,-0.07762505
0.000114636,0.083017694,-0.090288017
0.000114637,0.071963678,-0.109867774
0.000114638,0.060921757,-0.134064136
0.000114639,0.050430512,-0.160127116
0.00011464,0.040913214,-0.185123869
0.000114641,0.032666848,-0.206246856
0.000114642,0.025886559,-0.221071908
0.000114643,0.020670114,-0.227832808
0.000114644,0.017089329,-0.225588007
0.000114645,0.015212755,-0.214286516
0.000114646,0.01516372,-0.194850473
0.000114647,0.017150331,-0.169006669
0.000114648,0.021437351,-0.139167861
0.000114649,0.028398476,-0.108177426
0.00011465,0.038408849,-0.079013436
0.000114651,0.051804397,-0.054495332
0.000114652,0.068826517,-0.036987195
0.000114653,0.089487356,-0.028158516
0.000114654,0.113538349,-0.028806212
0.000114655,0.140368882,-0.038751474
0.000114656,0.169022421,-0.056891832
0.000114657,0.198146096,-0.081292533
0.000114658,0.226092151,-0.109366809
0.000114659,0.250979735,-0.138186298
0.00011466,0.270848547,-0.164754126
0.000114661,0.283796888,-0.186356442
0.000114662,0.28816623,-0.200795061
0.000114663,0.282716412,-0.206682486
0.000114664,0.266761298,-0.203544063
0.000114665,0.240309451,-0.191886844
0.000114666,0.204093048,-0.173140331
0.000114667,0.15958589,-0.149472165
0.000114668,0.10894891,-0.123579576
0.000114669,0.054891644,-0.098371104
0.00011467,0.000476361,-0.076617402
0.000114671,-0.051059114,-0.060664465
0.000114672,-0.096610881,-0.052126883
0.000114673,-0.133389509,-0.05171799
0.000114674,-0.15921064,-0.059134541
0.000114675,-0.172633149,-0.073066975
0.000114676,-0.173100229,-0.091321544
0.000114677,-0.161007256,-0.111054266
0.000114678,-0.137644355,-0.129075668
0.000114679,-0.105145906,-0.142179891
0.00011468,-0.06627927,-0.147505363
0.000114681,-0.024255545,-0.142887145
0.000114682,0.017576592,-0.127092761
0.000114683,0.055949053,-0.099986257
0.000114684,0.08796226,-0.062624474
0.000114685,0.111309133,-0.017139496
0.000114686,0.124478361,0.033418131
0.000114687,0.126820374,0.085358647
0.000114688,0.118607591,0.13468114
0.000114689,0.100980153,0.177517759
0.00011469,0.075832876,0.210433851
0.000114691,0.045618998,0.230821286
0.000114692,0.013161766,0.237112589
0.000114693,-0.01866655,0.228955975
0.000114694,-0.047126103,0.207258954
0.000114695,-0.069896789,0.174055882
0.000114696,-0.085262148,0.132371551
0.000114697,-0.092219771,0.085888993
0.000114698,-0.090617412,0.038637953
0.000114699,-0.081084437,-0.005428419
0.0001147,-0.064996461,-0.042718984
0.000114701,-0.044342292,-0.070335711
0.000114702,-0.021491018,-0.086323986
0.000114703,0.000990585,-0.089799265
0.000114704,0.020576045,-0.080933356
0.000114705,0.035046174,-0.060904023
0.000114706,0.042665641,-0.031736234
0.000114707,0.042368747,0.003991419
0.000114708,0.033807896,0.043362333
0.000114709,0.017442235,0.083468241
0.00011471,-0.005514161,0.121638227
0.000114711,-0.033230763,0.155674058
0.000114712,-0.063362802,0.184007366
0.000114713,-0.093306377,0.205761744
0.000114714,-0.120385396,0.220738629
0.000114715,-0.14209999,0.229330128
0.000114716,-0.156360993,0.232373114
0.000114717,-0.161612805,0.230982178
0.000114718,-0.157029212,0.226331881
0.000114719,-0.142505071,0.219487651
0.00011472,-0.118711186,0.21125468
0.000114721,-0.087007977,0.202101552
0.000114722,-0.04928875,0.192078574
0.000114723,-0.007851318,0.18090301
0.000114724,0.034869403,0.168011736
0.000114725,0.076472467,0.152684728
0.000114726,0.11484622,0.134220562
0.000114727,0.148312678,0.112067204
0.000114728,0.17579194,0.08599146
0.000114729,0.196886689,0.056164035
0.00011473,0.211890109,0.02320392
0.000114731,0.221723553,-0.011789903
0.000114732,0.227850393,-0.047337479
0.000114733,0.232096856,-0.081646675
0.000114734,0.236441336,-0.112788134
0.000114735,0.242827237,-0.138884003
0.000114736,0.252948878,-0.158231252
0.000114737,0.268032286,-0.169518907
0.000114738,0.288739175,-0.171916292
0.000114739,0.315061092,-0.165179771
0.00011474,0.346280968,-0.149649822
0.000114741,0.381045461,-0.126254921
0.000114742,0.41745594,-0.096426376
0.000114743,0.453223186,-0.06197286
0.000114744,0.485886659,-0.024928257
0.000114745,0.513015221,0.012583919
0.000114746,0.532427069,0.048517274
0.000114747,0.54240676,0.08104076
0.000114748,0.541831253,0.108641098
0.000114749,0.530307226,0.130178355
0.00011475,0.508209455,0.144909153
0.000114751,0.476655715,0.152490687
0.000114752,0.43741731,0.152935639
0.000114753,0.392817396,0.146532336
0.000114754,0.345499029,0.133763515
0.000114755,0.298274838,0.11525328
0.000114756,0.253860878,0.091677503
0.000114757,0.214733957,0.063740103
0.000114758,0.18287675,0.03208632
0.000114759,0.159711202,-0.002626502
0.00011476,0.145977732,-0.039768657
0.000114761,0.141703891,-0.078702224
0.000114762,0.146224677,-0.118754131
0.000114763,0.158281955,-0.159183343
0.000114764,0.176117836,-0.199159158
0.000114765,0.197615254,-0.237776736
0.000114766,0.2204882,-0.27407114
0.000114767,0.242441494,-0.307063621
0.000114768,0.261326918,-0.335788127
0.000114769,0.27527461,-0.359410416
0.00011477,0.282827854,-0.377237809
0.000114771,0.282982528,-0.388826181
